1964,2013,1,2013-12-28 00:00:00.000,11,6,10,0,1511,1473,W,L
1965,2015,2,2015-08-19 00:00:00.000,11,2,10,1,1542,1481,W,L
1966,2014,2,2015-03-21 00:00:00.000,80,0,10,2,1610,1579,L,W
1967,2015,2,2015-11-21 00:00:00.000,35,1,10,1,1461,1573,D,D
1968,2013,1,2013-10-21 00:00:00.000,78,1,10,4,1401,1465,L,W
1969,2016,2,2017-04-04 00:00:00.000,9,4,10,2,1753,1753,W,L
1970,2015,2,2015-12-26 00:00:00.000,9,2,10,0,1770,1529,W,L
1971,2014,2,2014-08-23 00:00:00.000,9,5,10,1,1515,1430,W,L
1972,2013,1,2013-12-14 00:00:00.000,79,4,10,1,1691,1438,W,L
1973,2014,2,2015-04-07 00:00:00.000,31,1,10,1,1697,1600,D,D
1974,2015,2,2015-10-04 00:00:00.000,31,2,10,2,1446,1543,D,D
1975,2013,1,2013-09-21 00:00:00.000,77,2,10,0,1429,1475,W,L
1976,2016,2,2017-02-25 00:00:00.000,8,2,10,2,1818,1783,D,D
1977,2017,2,2017-12-26 00:00:00.000,8,2,10,4,1668,1624,L,W
1978,2013,1,2014-03-08 00:00:00.000,8,3,10,1,1431,1450,W,L
1979,2015,2,2015-08-08 00:00:00.000,8,1,10,1,,,D,D
1980,2016,2,2017-02-01 00:00:00.000,7,0,10,2,1590,1665,L,W
1981,2017,2,2017-09-16 00:00:00.000,7,2,10,1,1478,1580,W,L
1982,2014,2,2014-11-29 00:00:00.000,75,1,10,2,1568,1576,L,W
1983,2014,2,2015-01-10 00:00:00.000,8,1,10,0,1557,1591,W,L
1984,2016,2,2017-02-22 00:00:00.000,6,0,10,2,1591,1756,L,W
1985,2015,2,2015-10-31 00:00:00.000,6,1,10,4,1520,1597,L,W
1986,2017,2,2018-02-21 00:00:00.000,6,1,10,1,1588,1753,D,D
1987,2013,1,2014-01-18 00:00:00.000,74,2,10,0,1776,1456,W,L
1988,2013,1,2014-04-05 00:00:00.000,1,1,10,2,1438,1665,L,W
1989,2017,2,2017-10-21 00:00:00.000,1,2,10,1,1545,1629,W,L
1990,2016,2,2016-10-22 00:00:00.000,1,1,10,0,1565,1549,W,L
1991,2016,2,2017-02-04 00:00:00.000,3,1,10,0,1537,1708,W,L
1992,2014,2,2014-09-27 00:00:00.000,3,1,10,2,1492,1389,L,W
1993,2015,2,2016-03-19 00:00:00.000,3,1,10,1,1666,1499,D,D
1994,2017,2,2018-01-27 00:00:00.000,2,1,10,3,1552,1742,L,W
1995,2014,2,2015-02-10 00:00:00.000,4,3,10,1,1618,1610,W,L
1996,2017,2,2018-02-10 00:00:00.000,4,1,10,1,1652,1784,D,D
1997,2016,2,2016-10-15 00:00:00.000,2,2,10,4,1534,1491,L,W
1998,2014,2,2015-04-18 00:00:00.000,27,0,10,1,1502,1634,L,W
1999,2016,2,2016-11-26 00:00:00.000,75,2,10,1,1745,1607,W,L
2000,2015,2,2016-04-15 00:00:00.000,75,5,10,0,1830,1817,W,L
2001,2014,2,2014-12-26 00:00:00.000,73,2,10,0,1756,1648,W,L
2002,2015,2,2015-11-03 00:00:00.000,76,3,10,1,1679,1626,W,L
2003,2015,2,2016-04-30 00:00:00.000,5,3,10,0,1670,1755,W,L
2004,2014,2,2014-11-21 00:00:00.000,5,2,10,1,1649,1599,W,L
2005,2017,2,2017-12-02 00:00:00.000,5,3,10,1,1648,1635,W,L
2006,2016,2,2016-11-04 00:00:00.000,5,0,10,2,1575,1569,L,W
2007,2015,2,2015-12-19 00:00:00.000,4,2,10,2,1451,1533,D,D
2008,2016,2,2016-08-27 00:00:00.000,26,0,10,1,1435,1560,L,W
2009,2014,2,2015-01-31 00:00:00.000,26,2,10,1,1576,1633,W,L
2010,2015,2,2016-02-16 00:00:00.000,26,3,10,0,1590,1563,W,L
2011,2016,3,2016-12-12 00:00:00.000,4,4,34,0,1713,1569,W,L
2012,2017,3,2017-11-21 00:00:00.000,27,1,34,1,1562,1613,D,D
2013,2013,3,2014-01-24 00:00:00.000,5,2,34,1,1893,1678,W,L
2014,2016,3,2016-10-15 00:00:00.000,29,2,34,1,1592,1489,W,L
2015,2015,3,2015-08-18 00:00:00.000,28,1,34,2,1478,1538,L,W
2016,2013,3,2014-03-15 00:00:00.000,28,1,34,1,1758,1767,D,D
2017,2016,3,2017-02-04 00:00:00.000,28,2,34,2,1690,1639,D,D
2018,2014,3,2014-11-22 00:00:00.000,28,1,34,1,1511,1533,D,D
2019,2015,3,2016-01-30 00:00:00.000,27,1,34,0,1653,1685,W,L
2020,2014,3,2014-08-23 00:00:00.000,2,4,34,1,1515,1515,W,L
2021,2015,3,2015-09-26 00:00:00.000,2,2,34,0,1526,1612,W,L
2022,2017,3,2017-09-30 00:00:00.000,26,1,34,0,1591,1478,W,L
2023,2017,3,2017-09-12 00:00:00.000,25,1,34,1,1457,1430,D,D
2024,2016,3,2016-10-01 00:00:00.000,25,2,34,0,1539,1552,W,L
2025,2014,3,2015-03-14 00:00:00.000,6,0,34,0,1662,1614,D,D
2026,2013,3,2014-03-01 00:00:00.000,6,2,34,1,1647,1619,W,L
2027,2015,3,2016-04-30 00:00:00.000,7,2,34,1,1721,1606,W,L
2028,2016,3,2017-03-04 00:00:00.000,30,1,34,2,1631,1683,L,W
2029,2017,3,2018-01-01 00:00:00.000,31,1,34,2,1732,1643,L,W
2030,2015,3,2016-03-28 00:00:00.000,30,0,34,1,1625,1727,L,W
2031,2017,3,2018-02-24 00:00:00.000,30,2,34,1,1556,1583,W,L
2032,2016,3,2017-04-17 00:00:00.000,31,3,34,0,1885,1748,W,L
2033,2013,3,2014-02-08 00:00:00.000,52,1,34,2,1674,1602,L,W
2034,2014,3,2015-03-17 00:00:00.000,54,3,34,0,1562,1579,W,L
2035,2015,3,2015-10-10 00:00:00.000,54,1,34,3,1499,1596,L,W
2036,2016,3,2016-09-27 00:00:00.000,54,3,34,3,1504,1553,D,D
2037,2013,4,2013-10-22 00:00:00.000,49,2,29,1,1533,1426,W,L
2038,2015,4,2015-12-26 00:00:00.000,25,0,29,0,1598,1579,D,D
2039,2013,4,2014-04-05 00:00:00.000,25,0,29,0,1714,1694,D,D
2040,2016,3,2017-04-08 00:00:00.000,25,0,29,1,1725,1703,L,W
2041,2015,4,2016-01-09 00:00:00.000,50,1,29,0,1608,1624,W,L
2042,2016,3,2016-09-17 00:00:00.000,28,1,29,1,1605,1497,D,D
2043,2017,3,2017-09-02 00:00:00.000,28,3,29,1,1533,1541,W,L
2044,2017,3,2018-01-13 00:00:00.000,27,0,29,0,1604,1637,D,D
2045,2013,4,2013-11-23 00:00:00.000,7,1,29,0,1526,1522,W,L
2046,2015,4,2016-03-28 00:00:00.000,52,3,29,2,1567,1791,W,L
2047,2015,4,2015-10-30 00:00:00.000,51,1,29,2,1651,1527,L,W
2048,2016,3,2017-03-14 00:00:00.000,30,3,29,0,1653,1693,W,L
2049,2017,3,2017-08-19 00:00:00.000,30,2,29,3,1510,1452,L,W
2050,2013,4,2014-04-01 00:00:00.000,30,2,29,1,1761,1726,W,L
2051,2017,3,2017-08-05 00:00:00.000,31,1,29,0,,,W,L
2052,2013,4,2014-02-01 00:00:00.000,54,3,29,1,1573,1601,W,L
2053,2016,3,2017-01-02 00:00:00.000,31,4,29,1,1666,1522,W,L
2054,2016,3,2016-11-26 00:00:00.000,54,3,29,2,1469,1443,W,L
2055,2013,4,2013-11-26 00:00:00.000,53,0,29,0,1553,1465,D,D
2056,2016,3,2017-03-25 00:00:00.000,56,1,29,0,1666,1699,W,L
2057,2015,4,2015-11-21 00:00:00.000,57,2,29,1,1557,1609,W,L
2058,2016,3,2017-04-14 00:00:00.000,34,3,29,1,1707,1753,W,L
2059,2017,3,2018-01-27 00:00:00.000,32,1,29,3,1766,1636,L,W
2060,2017,3,2017-12-16 00:00:00.000,34,4,29,1,1553,1774,W,L
2061,2015,4,2015-11-28 00:00:00.000,59,1,29,1,1469,1532,D,D
2062,2016,3,2017-01-14 00:00:00.000,33,3,29,1,1651,1548,W,L
2063,2013,4,2014-03-25 00:00:00.000,33,3,29,1,1634,1729,W,L
2064,2013,4,2013-08-03 00:00:00.000,59,2,29,1,,,W,L
2065,2016,3,2016-10-18 00:00:00.000,35,3,29,3,1508,1622,D,D
2066,2015,4,2015-08-18 00:00:00.000,63,0,29,1,1510,1510,L,W
2067,2015,4,2016-03-05 00:00:00.000,67,0,29,2,1618,1591,L,W
2068,2015,4,2015-10-17 00:00:00.000,64,1,29,2,1559,1541,L,W
2069,2013,4,2013-10-12 00:00:00.000,64,1,29,1,1574,1440,D,D
2070,2017,3,2017-10-21 00:00:00.000,42,1,29,0,1680,1531,W,L
2071,2015,4,2016-03-19 00:00:00.000,66,1,29,4,1651,1809,L,W
2072,2016,3,2016-11-12 00:00:00.000,15,4,29,0,1508,1684,W,L
2073,2013,4,2013-12-14 00:00:00.000,65,2,29,1,1482,1572,W,L
2074,2013,4,2013-08-17 00:00:00.000,66,1,29,0,1473,1484,W,L
2075,2015,4,2015-10-03 00:00:00.000,65,3,29,4,1520,1478,L,W
2076,2016,3,2017-04-22 00:00:00.000,39,4,29,2,1691,1774,W,L
2077,2015,4,2016-04-19 00:00:00.000,69,0,29,0,1669,1840,D,D
2078,2015,4,2016-01-17 00:00:00.000,38,1,29,2,1691,1563,L,W
2079,2017,3,2018-02-10 00:00:00.000,38,1,29,2,1696,1636,L,W
2080,2016,3,2016-10-22 00:00:00.000,37,0,29,2,1533,1684,L,W
2081,2013,4,2013-11-02 00:00:00.000,38,0,29,1,1569,1482,L,W
2082,2016,3,2017-03-04 00:00:00.000,38,0,29,2,1749,1677,L,W
2083,2017,3,2017-12-30 00:00:00.000,37,1,29,1,1563,1729,D,D
2084,2013,4,2013-12-29 00:00:00.000,42,2,29,0,1569,1602,W,L
2085,2016,3,2017-02-04 00:00:00.000,42,0,29,0,1578,1544,D,D
2086,2013,4,2014-03-01 00:00:00.000,36,0,29,0,1561,1676,D,D
2087,2016,3,2016-10-01 00:00:00.000,36,2,29,3,1609,1550,L,W
2088,2017,3,2017-10-07 00:00:00.000,36,0,29,6,1521,1538,L,W
2089,2015,4,2016-04-09 00:00:00.000,36,2,29,2,1759,1829,D,D
2090,2016,3,2016-08-20 00:00:00.000,46,1,29,1,1489,1491,D,D
2091,2013,4,2013-09-27 00:00:00.000,46,1,29,1,1538,1464,D,D
2092,2016,3,2016-09-20 00:00:00.000,70,1,29,2,1495,1612,L,W
2093,2013,4,2013-09-07 00:00:00.000,40,1,29,0,1470,1501,W,L
2094,2015,4,2015-09-19 00:00:00.000,40,1,29,1,1517,1521,D,D
2095,2017,3,2017-12-26 00:00:00.000,47,0,29,0,1692,1699,D,D
2096,2015,4,2016-02-27 00:00:00.000,71,1,29,0,1589,1627,W,L
2097,2013,4,2014-04-26 00:00:00.000,71,1,29,2,1604,1653,L,W
2098,2016,3,2017-02-18 00:00:00.000,68,1,29,1,1653,1676,D,D
2099,2015,4,2016-02-13 00:00:00.000,41,3,29,1,1712,1589,W,L
2100,2013,4,2014-04-19 00:00:00.000,41,3,29,2,1675,1733,W,L
2101,2017,3,2017-09-26 00:00:00.000,41,3,29,0,1507,1546,W,L
2102,2016,3,2017-01-21 00:00:00.000,47,3,29,1,1607,1494,W,L
2103,2017,3,2017-10-17 00:00:00.000,45,4,29,0,1696,1545,W,L
2104,2016,3,2016-12-17 00:00:00.000,45,2,29,0,1480,1467,W,L
2105,2013,4,2014-02-25 00:00:00.000,44,1,29,1,1665,1717,D,D
2106,2016,3,2016-09-27 00:00:00.000,21,1,29,0,1584,1577,W,L
2107,2015,4,2015-08-15 00:00:00.000,72,0,29,1,1473,1473,L,W
2108,2017,3,2017-11-11 00:00:00.000,44,1,29,0,1631,1559,W,L
2109,2016,3,2016-08-06 00:00:00.000,44,3,29,1,,,W,L
2110,2017,3,2017-09-16 00:00:00.000,48,3,29,0,1501,1530,W,L
2111,2015,2,2015-11-07 00:00:00.000,24,0,76,0,1532,1710,D,D
2112,2013,2,2013-12-29 00:00:00.000,48,0,76,0,1610,1568,D,D
2113,2014,1,2014-08-23 00:00:00.000,88,1,76,0,1537,1473,W,L
2114,2013,2,2014-04-05 00:00:00.000,90,1,76,1,1623,1556,D,D
2115,2016,1,2017-03-04 00:00:00.000,88,3,76,2,1565,1592,W,L
2116,2017,1,2018-02-10 00:00:00.000,88,1,76,0,1607,1601,W,L
2117,2016,1,2017-03-18 00:00:00.000,23,0,76,0,1477,1546,D,D
2118,2014,1,2015-01-31 00:00:00.000,23,2,76,0,1514,1538,W,L
2119,2016,1,2016-12-14 00:00:00.000,92,1,76,0,1506,1539,W,L
2120,2014,1,2015-05-02 00:00:00.000,92,1,76,0,1567,1503,W,L
2121,2014,1,2014-09-28 00:00:00.000,91,4,76,0,1502,1471,W,L
2122,2016,1,2016-11-21 00:00:00.000,91,4,76,0,1533,1563,W,L
2123,2016,1,2017-02-04 00:00:00.000,90,2,76,1,1546,1599,W,L
2124,2015,2,2016-02-13 00:00:00.000,20,0,76,0,1557,1779,D,D
2125,2013,2,2014-05-03 00:00:00.000,20,2,76,2,1687,1691,D,D
2126,2015,2,2015-10-02 00:00:00.000,43,1,76,2,1474,1588,L,W
2127,2013,2,2014-01-11 00:00:00.000,72,1,76,2,1487,1569,L,W
2128,2015,2,2016-04-22 00:00:00.000,18,0,76,1,1825,1907,L,W
2129,2015,2,2016-02-02 00:00:00.000,22,1,76,1,1714,1738,D,D
2130,2013,2,2013-08-10 00:00:00.000,22,1,76,2,1473,1505,L,W
2131,2016,1,2016-12-18 00:00:00.000,89,2,76,1,1648,1508,W,L
2132,2014,1,2014-12-20 00:00:00.000,89,2,76,1,1603,1535,W,L
2133,2017,1,2017-08-27 00:00:00.000,89,1,76,1,1503,1510,D,D
2134,2014,1,2014-11-22 00:00:00.000,87,1,76,2,1570,1457,L,W
2135,2016,1,2016-10-16 00:00:00.000,86,3,76,1,1530,1500,W,L
2136,2014,1,2015-03-21 00:00:00.000,86,2,76,0,1636,1567,W,L
2137,2017,1,2017-11-04 00:00:00.000,86,0,76,1,1541,1598,L,W
2138,2016,1,2016-12-03 00:00:00.000,87,2,76,0,1555,1518,W,L
2139,2015,2,2015-12-12 00:00:00.000,19,0,76,0,1605,1650,D,D
2140,2016,1,2016-10-29 00:00:00.000,84,0,76,0,1554,1524,D,D
2141,2017,1,2017-12-26 00:00:00.000,84,2,76,2,1746,1622,D,D
2142,2013,2,2013-12-26 00:00:00.000,14,1,76,0,1529,1603,W,L
2143,2014,1,2014-12-06 00:00:00.000,19,2,76,0,1477,1521,W,L
2144,2013,2,2014-02-01 00:00:00.000,19,3,76,3,1656,1505,D,D
2145,2013,2,2013-11-02 00:00:00.000,15,2,76,2,1460,1618,D,D
2146,2015,2,2015-12-15 00:00:00.000,14,1,76,0,1704,1650,W,L
2147,2016,1,2017-04-08 00:00:00.000,14,0,76,0,1527,1515,D,D
2148,2016,1,2016-09-17 00:00:00.000,81,3,76,0,1490,1504,W,L
2149,2013,3,2014-01-11 00:00:00.000,55,3,34,0,1831,1636,W,L
2150,2015,3,2015-09-19 00:00:00.000,55,2,34,1,1607,1643,W,L
2151,2013,3,2013-09-15 00:00:00.000,56,2,34,1,1609,1459,W,L
2152,2016,3,2017-02-18 00:00:00.000,56,2,34,1,1667,1721,W,L
2153,2015,3,2015-11-21 00:00:00.000,56,4,34,1,1677,1671,W,L
2154,2014,3,2014-09-05 00:00:00.000,56,1,34,0,1524,1515,W,L
2155,2014,3,2014-12-26 00:00:00.000,55,1,34,2,1701,1621,L,W
2156,2014,3,2015-03-28 00:00:00.000,57,1,34,2,1583,1537,L,W
2157,2013,3,2013-09-07 00:00:00.000,57,3,34,2,1562,1481,W,L
2158,2014,3,2014-12-13 00:00:00.000,32,1,34,2,1616,1597,L,W
2159,2015,3,2016-01-16 00:00:00.000,32,2,34,2,1694,1705,D,D
2160,2017,3,2017-08-05 00:00:00.000,32,0,34,0,,,D,D
2161,2013,3,2013-09-28 00:00:00.000,58,0,34,3,1657,1656,L,W
2162,2015,3,2015-10-17 00:00:00.000,58,0,34,1,1497,1623,L,W
2163,2014,3,2015-01-10 00:00:00.000,58,3,34,1,1712,1593,W,L
2164,2013,3,2014-03-25 00:00:00.000,35,0,34,1,1695,1779,L,W
2165,2014,3,2014-08-09 00:00:00.000,35,4,34,2,,,W,L
2166,2017,3,2017-08-19 00:00:00.000,35,1,34,0,1446,1481,W,L
2167,2016,3,2017-04-01 00:00:00.000,35,3,34,2,1698,1669,W,L
2168,2017,3,2017-12-22 00:00:00.000,33,0,34,2,1529,1608,L,W
2169,2016,3,2016-10-29 00:00:00.000,33,2,34,1,1542,1522,W,L
2170,2015,3,2016-03-01 00:00:00.000,33,2,34,1,1717,1592,W,L
2171,2014,3,2014-11-01 00:00:00.000,33,1,34,0,1543,1580,W,L
2172,2014,3,2014-10-04 00:00:00.000,67,1,34,0,1593,1537,W,L
2173,2013,3,2013-12-07 00:00:00.000,67,3,34,1,1643,1679,W,L
2174,2015,3,2015-12-19 00:00:00.000,15,0,34,3,1530,1665,L,W
2175,2016,3,2016-12-30 00:00:00.000,15,2,34,1,1630,1565,W,L
2176,2017,3,2017-10-28 00:00:00.000,43,1,34,3,1704,1525,L,W
2177,2013,3,2013-11-30 00:00:00.000,43,4,34,1,1630,1709,W,L
2178,2014,3,2015-04-14 00:00:00.000,18,2,34,2,1731,1592,D,D
2179,2013,3,2014-04-26 00:00:00.000,18,3,34,1,1818,1729,W,L
2180,2017,3,2018-01-20 00:00:00.000,44,1,34,3,1680,1669,L,W
2181,2016,3,2016-08-20 00:00:00.000,44,5,34,0,1566,1572,W,L
2182,2015,3,2016-03-05 00:00:00.000,44,0,34,0,1696,1669,D,D
2183,2015,3,2016-04-09 00:00:00.000,21,0,34,0,1657,1776,D,D
2184,2014,3,2015-04-25 00:00:00.000,44,2,34,1,1754,1694,W,L
2185,2013,3,2013-11-16 00:00:00.000,21,1,34,2,1549,1687,L,W
2186,2016,3,2017-01-21 00:00:00.000,21,2,34,2,1621,1442,D,D
2187,2014,3,2014-09-27 00:00:00.000,21,2,34,1,1562,1558,W,L
2188,2013,3,2013-10-12 00:00:00.000,45,2,34,0,1624,1582,W,L
2189,2015,3,2015-11-28 00:00:00.000,45,2,34,2,1602,1675,D,D
2190,2016,3,2016-08-27 00:00:00.000,45,2,34,3,1500,1544,L,W
2191,2017,3,2018-02-20 00:00:00.000,45,1,34,1,1605,1605,D,D
2192,2015,3,2016-01-07 00:00:00.000,48,3,34,2,1645,1771,W,L
2193,2017,3,2018-02-03 00:00:00.000,48,2,34,0,1795,1679,W,L
2194,2013,3,2013-08-10 00:00:00.000,24,4,34,0,1505,1473,W,L
2195,2016,3,2017-01-14 00:00:00.000,37,1,34,0,1534,1449,W,L
2196,2017,3,2017-09-09 00:00:00.000,38,3,34,0,1545,1447,W,L
2197,2016,3,2016-11-22 00:00:00.000,38,1,34,0,1576,1688,W,L
2198,2014,3,2014-09-13 00:00:00.000,37,0,34,0,1460,1488,D,D
2199,2013,3,2014-02-22 00:00:00.000,37,1,34,0,1613,1641,W,L
2200,2015,3,2016-02-20 00:00:00.000,37,2,34,1,1675,1666,W,L
2201,2017,3,2017-09-23 00:00:00.000,42,3,34,0,1463,1487,W,L
2202,2014,3,2014-10-18 00:00:00.000,42,1,34,1,1557,1489,D,D
2203,2016,3,2017-03-18 00:00:00.000,42,4,34,1,1731,1668,W,L
2204,2015,3,2016-04-19 00:00:00.000,42,1,34,1,1727,1606,D,D
2205,2017,3,2018-02-13 00:00:00.000,36,1,34,2,1580,1640,L,W
2206,2016,3,2017-04-30 00:00:00.000,36,0,34,0,1659,1718,D,D
2207,2015,3,2016-03-19 00:00:00.000,46,1,34,1,1626,1732,D,D
2208,2013,3,2014-02-04 00:00:00.000,69,3,34,1,1603,1670,W,L
2209,2016,3,2016-08-06 00:00:00.000,46,1,34,3,,,L,W
2210,2013,3,2013-08-24 00:00:00.000,70,2,34,2,1449,1463,D,D
2211,2014,3,2015-03-03 00:00:00.000,70,0,34,3,1610,1558,L,W
2212,2015,3,2015-12-26 00:00:00.000,70,1,34,3,1680,1731,L,W
2213,2016,3,2017-02-28 00:00:00.000,70,3,34,1,1597,1724,W,L
2214,2017,3,2017-12-09 00:00:00.000,40,2,34,1,1657,1572,W,L
2215,2017,3,2017-10-14 00:00:00.000,39,0,34,1,1560,1488,L,W
2216,2016,3,2016-12-26 00:00:00.000,39,1,34,1,1606,1603,D,D
2217,2014,3,2015-02-10 00:00:00.000,39,1,34,2,1686,1607,L,W
2218,2013,3,2014-04-08 00:00:00.000,39,2,34,0,1805,1740,W,L
2219,2015,3,2015-08-29 00:00:00.000,39,1,34,1,1464,1600,D,D
2220,2016,3,2016-09-17 00:00:00.000,68,2,34,1,1546,1549,W,L
2221,2017,3,2017-11-18 00:00:00.000,47,0,34,1,1561,1571,L,W
2222,2016,3,2016-11-19 00:00:00.000,47,1,34,2,1678,1554,L,W
2223,2015,3,2015-10-31 00:00:00.000,47,3,34,2,1603,1679,W,L
2224,2014,3,2015-02-01 00:00:00.000,47,1,34,1,1594,1737,D,D
2225,2013,3,2014-04-21 00:00:00.000,47,1,34,1,1735,1761,D,D
2226,2015,3,2015-08-15 00:00:00.000,68,1,34,1,1505,1537,D,D
2227,2014,3,2015-01-03 00:00:00.000,68,2,34,1,1627,1620,W,L
2228,2013,3,2013-10-26 00:00:00.000,68,2,34,1,1564,1660,W,L
2229,2014,3,2015-02-21 00:00:00.000,72,2,34,2,1551,1574,D,D
2230,2015,2,2016-04-16 00:00:00.000,26,0,80,2,1546,1803,L,W
2231,2014,2,2015-05-02 00:00:00.000,27,0,80,0,1471,1703,D,D
2232,2015,2,2016-01-02 00:00:00.000,4,0,80,2,1498,1558,L,W
2233,2013,2,2013-12-21 00:00:00.000,75,0,80,0,1586,1487,D,D
2234,2016,2,2016-09-13 00:00:00.000,75,1,80,0,1507,1657,W,L
2235,2014,2,2015-04-14 00:00:00.000,75,0,80,0,1638,1685,D,D
2236,2016,2,2017-03-11 00:00:00.000,5,0,80,1,1718,1704,L,W
2237,2015,2,2015-12-19 00:00:00.000,5,4,80,2,1583,1525,W,L
2238,2013,2,2013-12-03 00:00:00.000,4,0,80,1,1565,1486,L,W
2239,2014,2,2015-03-03 00:00:00.000,5,4,80,1,1698,1626,W,L
2240,2014,2,2014-11-29 00:00:00.000,4,1,80,0,1545,1559,W,L
2241,2013,2,2014-01-01 00:00:00.000,76,3,80,2,1608,1557,W,L
2242,2013,2,2014-03-22 00:00:00.000,27,1,80,0,1451,1493,W,L
2243,2015,2,2016-01-23 00:00:00.000,75,2,80,1,1648,1609,W,L
2244,2013,2,2014-01-28 00:00:00.000,73,2,80,1,1639,1531,W,L
2245,2014,2,2015-02-14 00:00:00.000,73,1,80,1,1775,1605,D,D
2246,2017,1,2017-11-18 00:00:00.000,73,4,80,0,1501,1539,W,L
2247,2014,2,2015-03-14 00:00:00.000,3,1,80,1,1668,1575,D,D
2248,2013,2,2014-02-15 00:00:00.000,3,1,80,2,1506,1503,L,W
2249,2015,2,2015-12-05 00:00:00.000,3,0,80,2,1545,1477,L,W
2250,2016,2,2017-04-29 00:00:00.000,3,2,80,0,1593,1751,W,L
2251,2014,2,2014-10-04 00:00:00.000,26,0,80,0,1526,1541,D,D
2252,2013,2,2013-09-21 00:00:00.000,26,0,80,0,1527,1578,D,D
2253,2013,2,2013-08-31 00:00:00.000,2,2,80,1,1432,1556,W,L
2254,2016,2,2016-12-03 00:00:00.000,26,1,80,1,1581,1519,D,D
2255,2016,2,2017-02-25 00:00:00.000,2,1,80,1,1754,1698,D,D
2256,2017,1,2017-11-29 00:00:00.000,74,5,80,0,1678,1503,W,L
2257,2016,2,2016-08-16 00:00:00.000,1,1,80,1,1513,1567,D,D
2258,2016,2,2017-03-17 00:00:00.000,6,4,80,0,1676,1737,W,L
2259,2015,2,2016-04-30 00:00:00.000,6,4,80,0,1721,1823,W,L
2260,2016,2,2016-12-13 00:00:00.000,7,0,80,1,1518,1570,L,W
2261,2017,1,2017-09-23 00:00:00.000,76,0,80,0,1546,1525,D,D
2262,2015,2,2015-10-31 00:00:00.000,76,2,80,1,1653,1541,W,L
2263,2014,2,2015-02-28 00:00:00.000,31,3,80,0,1596,1660,W,L
2264,2016,2,2016-11-19 00:00:00.000,8,3,80,2,1485,1588,W,L
2265,2015,2,2015-09-12 00:00:00.000,8,2,80,0,1578,1472,W,L
2266,2014,2,2014-08-16 00:00:00.000,8,3,80,1,1505,1473,W,L
2267,2013,2,2014-03-12 00:00:00.000,31,0,80,0,1484,1491,D,D
2268,2015,2,2015-09-15 00:00:00.000,31,1,80,2,1535,1455,L,W
2269,2017,1,2017-12-02 00:00:00.000,79,2,80,0,1497,1491,W,L
2270,2013,2,2014-03-08 00:00:00.000,32,2,80,0,1478,1522,W,L
2271,2013,2,2014-04-12 00:00:00.000,9,3,80,1,1583,1459,W,L
2272,2014,2,2014-11-04 00:00:00.000,9,3,80,2,1594,1613,W,L
2273,2015,2,2016-03-05 00:00:00.000,9,2,80,0,1608,1602,W,L
2274,2016,2,2017-04-17 00:00:00.000,9,1,80,1,1777,1653,D,D
2275,2017,1,2017-08-12 00:00:00.000,78,0,80,3,,,L,W
2276,2015,2,2015-08-22 00:00:00.000,10,1,80,1,1460,1492,D,D
2277,2014,2,2014-11-08 00:00:00.000,10,3,80,1,1560,1584,W,L
2278,2016,2,2016-10-29 00:00:00.000,10,5,80,0,1523,1621,W,L
2279,2015,2,2015-08-08 00:00:00.000,11,2,80,0,,,W,L
2280,2017,1,2018-01-01 00:00:00.000,81,3,80,0,1582,1549,W,L
2281,2013,2,2013-10-19 00:00:00.000,81,2,80,1,1543,1555,W,L
2282,2013,2,2013-12-07 00:00:00.000,12,2,80,1,1587,1531,W,L
2283,2016,2,2016-10-01 00:00:00.000,12,0,80,1,1540,1630,L,W
2284,2014,2,2014-10-25 00:00:00.000,12,2,80,2,1592,1571,D,D
2285,2015,2,2015-10-17 00:00:00.000,12,0,80,0,1559,1521,D,D
2286,2017,1,2018-02-03 00:00:00.000,84,2,80,0,1745,1464,W,L
2287,2017,1,2017-10-28 00:00:00.000,82,3,80,0,1565,1529,W,L
2288,2015,2,2016-03-19 00:00:00.000,13,1,80,4,1721,1613,L,W
2289,2013,2,2014-02-01 00:00:00.000,13,5,80,1,1429,1514,W,L
2290,2014,2,2015-04-11 00:00:00.000,17,0,80,1,1708,1642,L,W
2291,2013,2,2013-08-03 00:00:00.000,17,1,80,0,,,W,L
2292,2014,2,2014-09-20 00:00:00.000,13,3,80,0,1537,1468,W,L
2293,2016,2,2016-09-10 00:00:00.000,13,0,80,1,1480,1635,L,W
2294,2016,2,2016-08-13 00:00:00.000,85,1,80,2,1473,1537,L,W
2295,2015,2,2016-02-23 00:00:00.000,35,1,80,1,1631,1623,D,D
2296,2015,2,2015-12-28 00:00:00.000,19,1,80,1,1595,1549,D,D
2297,2013,2,2014-01-18 00:00:00.000,19,2,80,1,1600,1554,W,L
2298,2016,2,2017-02-11 00:00:00.000,19,1,80,2,1563,1762,L,W
2299,2013,2,2013-12-14 00:00:00.000,81,1,76,1,1476,1577,D,D
2300,2015,2,2015-08-08 00:00:00.000,13,1,76,1,,,D,D
2301,2015,2,2015-08-18 00:00:00.000,12,2,76,0,1545,1513,W,L
2302,2015,2,2016-01-12 00:00:00.000,35,0,76,5,1533,1661,L,W
2303,2013,2,2013-09-21 00:00:00.000,13,1,76,2,1542,1600,L,W
2304,2013,2,2013-11-23 00:00:00.000,17,1,76,1,1494,1595,D,D
2305,2015,2,2015-10-20 00:00:00.000,17,1,76,1,1508,1633,D,D
